2021-11-20T15:47:32.419+09:00,gayeon,Action,NewClass,a11,Popup,C:/Users/gayeon/IdeaProjects/a11/build.gradle,,13,20,Default task
2021-11-20T15:47:32.677+09:00,gayeon,KeyEvent,65535:17:2,a11,Popup,C:/Users/gayeon/IdeaProjects/a11/build.gradle,,13,20,Default task
2021-11-20T15:47:32.780+09:00,gayeon,Action,EditorPaste,a11,Popup,C:/Users/gayeon/IdeaProjects/a11/build.gradle,,13,20,Default task
2021-11-20T15:47:32.787+09:00,gayeon,KeyEvent,22:86:2,a11,Popup,C:/Users/gayeon/IdeaProjects/a11/build.gradle,,13,20,Default task
2021-11-20T15:47:33.426+09:00,gayeon,Action,EditorBackSpace,a11,Popup,C:/Users/gayeon/IdeaProjects/a11/build.gradle,,13,20,Default task
2021-11-20T15:47:33.428+09:00,gayeon,KeyEvent,8:8:0,a11,Popup,C:/Users/gayeon/IdeaProjects/a11/build.gradle,,13,20,Default task
2021-11-20T15:47:33.775+09:00,gayeon,KeyEvent,10:10:0,,,,,-1,-1,
2021-11-20T15:47:42.326+09:00,gayeon,Action,EditorEnter,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,0,0,Default task
2021-11-20T15:47:42.337+09:00,gayeon,KeyEvent,10:10:0,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,1,0,Default task
2021-11-20T15:47:42.598+09:00,gayeon,Action,EditorUp,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,1,0,Default task
2021-11-20T15:47:42.601+09:00,gayeon,KeyEvent,65535:38:0,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,0,0,Default task
2021-11-20T15:47:43.128+09:00,gayeon,KeyEvent,112:80:0,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,0,0,Default task
2021-11-20T15:47:43.249+09:00,gayeon,KeyEvent,97:65:0,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,0,1,Default task
2021-11-20T15:47:43.368+09:00,gayeon,KeyEvent,99:67:0,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,0,2,Default task
2021-11-20T15:47:43.652+09:00,gayeon,Action,EditorChooseLookupItemReplace,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,0,3,Default task
2021-11-20T15:47:43.678+09:00,gayeon,KeyEvent,9:9:0,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,0,8,Default task
2021-11-20T15:47:44.071+09:00,gayeon,KeyEvent,65535:17:2,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,0,8,Default task
2021-11-20T15:47:44.132+09:00,gayeon,Action,EditorPaste,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,0,8,Default task
2021-11-20T15:47:44.160+09:00,gayeon,KeyEvent,22:86:2,a11,Editor,C:/Users/gayeon/IdeaProjects/a11/src/main/java/PlayerServer.java,,0,21,Default task
