2021-10-31T17:56:03.597+09:00,gayeon,Action,NewClass,a8,Popup,,,-1,-1,Default task
2021-10-31T17:56:03.854+09:00,gayeon,KeyEvent,65535:17:2,a8,Popup,,,-1,-1,Default task
2021-10-31T17:56:04.026+09:00,gayeon,Action,EditorPaste,a8,Popup,,,-1,-1,Default task
2021-10-31T17:56:04.082+09:00,gayeon,KeyEvent,22:86:2,a8,Popup,,,-1,-1,Default task
2021-10-31T17:56:04.659+09:00,gayeon,KeyEvent,10:10:0,,,,,-1,-1,
2021-10-31T17:56:12.638+09:00,gayeon,Action,EditorEnter,a8,Editor,C:/Users/gayeon/IdeaProjects/a8/src/Player.java,,0,21,Default task
2021-10-31T17:56:12.645+09:00,gayeon,KeyEvent,10:10:0,a8,Editor,C:/Users/gayeon/IdeaProjects/a8/src/Player.java,,1,4,Default task
2021-10-31T17:56:12.784+09:00,gayeon,KeyEvent,65535:17:2,a8,Editor,C:/Users/gayeon/IdeaProjects/a8/src/Player.java,,1,4,Default task
2021-10-31T17:56:12.895+09:00,gayeon,Action,EditorPaste,a8,Editor,C:/Users/gayeon/IdeaProjects/a8/src/Player.java,,1,4,Default task
2021-10-31T17:56:12.981+09:00,gayeon,KeyEvent,22:86:2,a8,Editor,C:/Users/gayeon/IdeaProjects/a8/src/Player.java,,58,5,Default task
2021-10-31T17:56:25.686+09:00,gayeon,Action,NewClass,a8,Popup,C:/Users/gayeon/IdeaProjects/a8/src/Player.java,,17,18,Default task
2021-10-31T17:56:26.175+09:00,gayeon,KeyEvent,65535:17:2,a8,Popup,C:/Users/gayeon/IdeaProjects/a8/src/Player.java,,17,18,Default task
2021-10-31T17:56:26.266+09:00,gayeon,Action,EditorPaste,a8,Popup,C:/Users/gayeon/IdeaProjects/a8/src/Player.java,,17,18,Default task
2021-10-31T17:56:26.272+09:00,gayeon,KeyEvent,22:86:2,a8,Popup,C:/Users/gayeon/IdeaProjects/a8/src/Player.java,,17,18,Default task
2021-10-31T17:56:26.752+09:00,gayeon,KeyEvent,10:10:0,,,,,-1,-1,
2021-10-31T17:56:36.788+09:00,gayeon,Action,EditorEnter,a8,Editor,C:/Users/gayeon/IdeaProjects/a8/src/PlayerRepository.java,,0,31,Default task
2021-10-31T17:56:36.794+09:00,gayeon,KeyEvent,10:10:0,a8,Editor,C:/Users/gayeon/IdeaProjects/a8/src/PlayerRepository.java,,1,4,Default task
2021-10-31T17:56:36.941+09:00,gayeon,KeyEvent,65535:17:2,a8,Editor,C:/Users/gayeon/IdeaProjects/a8/src/PlayerRepository.java,,1,4,Default task
2021-10-31T17:56:37.082+09:00,gayeon,Action,EditorPaste,a8,Editor,C:/Users/gayeon/IdeaProjects/a8/src/PlayerRepository.java,,1,4,Default task
2021-10-31T17:56:37.170+09:00,gayeon,KeyEvent,22:86:2,a8,Editor,C:/Users/gayeon/IdeaProjects/a8/src/PlayerRepository.java,,80,5,Default task
2021-10-31T17:57:14.113+09:00,gayeon,Action,ShowSettings,a8,Editor,C:/Users/gayeon/IdeaProjects/a8/src/PlayerRepository.java,PlayerRepository::load,21,51,Default task
2021-10-31T17:57:22.926+09:00,gayeon,KeyEvent,27:27:0,a8,Popup,C:/Users/gayeon/IdeaProjects/a8/src/PlayerRepository.java,PlayerRepository::load,21,51,Default task
