2021-10-15T23:25:48.468+09:00,gayeon,Action,Start/Stop Activity Tracking,,,,,-1,-1,
2021-10-15T23:26:00.061+09:00,gayeon,Action,NewClass,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:00.821+09:00,gayeon,KeyEvent,65535:16:1,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:01.061+09:00,gayeon,KeyEvent,79:79:1,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:01.379+09:00,gayeon,KeyEvent,114:82:0,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:01.564+09:00,gayeon,KeyEvent,100:68:0,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:01.832+09:00,gayeon,KeyEvent,101:69:0,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:01.862+09:00,gayeon,KeyEvent,114:82:0,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:02.404+09:00,gayeon,KeyEvent,65535:16:1,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:02.535+09:00,gayeon,KeyEvent,84:84:1,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:02.769+09:00,gayeon,KeyEvent,101:69:0,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:02.938+09:00,gayeon,KeyEvent,115:83:0,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:03.069+09:00,gayeon,KeyEvent,116:84:0,a7,Popup,,,-1,-1,Default task
2021-10-15T23:26:04.085+09:00,gayeon,KeyEvent,10:10:0,,,,,-1,-1,
2021-10-15T23:26:06.866+09:00,gayeon,Action,EditorEnter,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,0,24,Default task
2021-10-15T23:26:07.067+09:00,gayeon,KeyEvent,10:10:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,4,Default task
2021-10-15T23:26:12.162+09:00,gayeon,KeyEvent,115:83:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,4,Default task
2021-10-15T23:26:12.482+09:00,gayeon,KeyEvent,116:84:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,5,Default task
2021-10-15T23:26:12.530+09:00,gayeon,KeyEvent,97:65:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,6,Default task
2021-10-15T23:26:13.397+09:00,gayeon,KeyEvent,116:84:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,7,Default task
2021-10-15T23:26:13.497+09:00,gayeon,KeyEvent,105:73:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,8,Default task
2021-10-15T23:26:13.718+09:00,gayeon,KeyEvent,99:67:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,9,Default task
2021-10-15T23:26:14.343+09:00,gayeon,KeyEvent,32:32:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,10,Default task
2021-10-15T23:26:14.579+09:00,gayeon,KeyEvent,65535:16:1,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,11,Default task
2021-10-15T23:26:14.821+09:00,gayeon,KeyEvent,80:80:1,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,11,Default task
2021-10-15T23:26:15.220+09:00,gayeon,KeyEvent,105:73:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,12,Default task
2021-10-15T23:26:15.474+09:00,gayeon,KeyEvent,99:67:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,13,Default task
2021-10-15T23:26:15.610+09:00,gayeon,KeyEvent,107:75:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,14,Default task
2021-10-15T23:26:15.781+09:00,gayeon,KeyEvent,65535:16:1,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,15,Default task
2021-10-15T23:26:15.966+09:00,gayeon,KeyEvent,85:85:1,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,15,Default task
2021-10-15T23:26:16.254+09:00,gayeon,KeyEvent,112:80:0,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,16,Default task
2021-10-15T23:26:16.547+09:00,gayeon,KeyEvent,65535:16:1,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,17,Default task
2021-10-15T23:26:16.829+09:00,gayeon,KeyEvent,70:70:1,a7,Editor,C:/Users/gayeon/IdeaProjects/a7/src/OrderTest.java,,1,17,Default task
